Код,Задача,IP-адрес,FQDN,Операционная система,CVE,Сервис/ПО,ID,Базовая оценка CVSS v2,Базовая оценка CVSS v3,Уровень опасности,Уязвимость,Как исправить,Ссылки,Неустановленное обновление безопасности,Ссылки на обновления,Дата выпуска обновления,Коэффициент,Уровень изоляции,Критичность,Уровень критичночти
878,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-44676,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470812,"0,0","8,1",Высокий уровень,Удаленное выполнение кода,Используйте рекомендации производителя: https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-44676,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-44676,,,,1,"0,9","7,29",Kритический
760,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-44677,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470813,"0,0","7,8",Высокий уровень,Повышение привилегий,Используйте рекомендации производителя: https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-44677,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-44677,,,,1,"0,9","7,02",Kритический
761,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-44678,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470814,"0,0","7,8",Высокий уровень,Повышение привилегий,Используйте рекомендации производителя: https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-44678,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-44678,,,,1,"0,9","7,02",Kритический
972,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-44679,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470815,"0,0","6,5",Средний уровень,Раскрытие информации,Используйте рекомендации производителя: https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-44679,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-44679,,,,1,"0,9","5,85",Высокий
762,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-44680,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470816,"0,0","7,8",Высокий уровень,Повышение привилегий,Используйте рекомендации производителя: https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-44680,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-44680,,,,1,"0,9","7,02",Kритический
763,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-44681,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470817,"0,0","7,8",Высокий уровень,Повышение привилегий,Используйте рекомендации производителя: https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-44681,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-44681,,,,1,"0,9","7,02",Kритический
764,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-44683,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470819,"0,0","7,8",Высокий уровень,Повышение привилегий,Используйте рекомендации производителя: https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-44683,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-44683,,,,1,"0,9","7,02",Kритический
509,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-44688,Microsoft Edge (Chromium) - 98.0.1108.56 - C:\Program Files (x86)\Microsoft\Edge\Application,470838,"0,0","4,3",Средний уровень,Подмена данных,Используйте рекомендации производителя: https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-44688,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-44688,,,,"0,6","0,9","2,322",Низкий
765,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-44689,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470820,"0,0","7,8",Высокий уровень,Повышение привилегий,Используйте рекомендации производителя: https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-44689,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-44689,,,,1,"0,9","7,02",Kритический
766,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-44697,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470821,"0,0","7,8",Высокий уровень,Повышение привилегий,Используйте рекомендации производителя: https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-44697,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-44697,,,,1,"0,9","7,02",Kритический
897,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-44698,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470822,"0,0","5,4",Средний уровень,Обход защитных механизмов,Используйте рекомендации производителя: https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-44698,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-44698,,,,1,"0,9","4,86",Средний
915,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-44707,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470823,"0,0","6,5",Средний уровень,Отказ в обслуживании,Используйте рекомендации производителя: https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-44707,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-44707,,,,1,"0,9","5,85",Высокий
335,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-44708,Microsoft Edge (Chromium) - 98.0.1108.56 - C:\Program Files (x86)\Microsoft\Edge\Application,470839,"0,0","8,3",Высокий уровень,Повышение привилегий,Используйте рекомендации производителя: https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-44708,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-44708,,,,"0,6","0,9","4,482",Средний
309,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2023-0129,Microsoft Edge (Chromium) - 98.0.1108.56 - C:\Program Files (x86)\Microsoft\Edge\Application,470944,"0,0","8,8",Высокий уровень,Переполнение буфера в динамической памяти,Используйте рекомендации производителя: https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-0129,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2023-0129,,,,"0,6","0,9","4,752",Средний
402,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2023-0130,Microsoft Edge (Chromium) - 98.0.1108.56 - C:\Program Files (x86)\Microsoft\Edge\Application,470945,"0,0","6,5",Средний уровень,Некорректная реализация (API полноэкранного режима),Используйте рекомендации производителя: https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-0130,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2023-0130,,,,"0,6","0,9","3,51",Средний
447,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2023-0131,Microsoft Edge (Chromium) - 98.0.1108.56 - C:\Program Files (x86)\Microsoft\Edge\Application,470946,"0,0","6,5",Средний уровень,Некорректная реализация (песочница iFrame),Используйте рекомендации производителя: https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-0131,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2023-0131,,,,"0,6","0,9","3,51",Средний
443,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2023-0132,Microsoft Edge (Chromium) - 98.0.1108.56 - C:\Program Files (x86)\Microsoft\Edge\Application,470947,"0,0","6,5",Средний уровень,Некорректная реализация (окна запросов разрешений),Используйте рекомендации производителя: https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-0132,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2023-0132,,,,"0,6","0,9","3,51",Средний
444,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2023-0133,Microsoft Edge (Chromium) - 98.0.1108.56 - C:\Program Files (x86)\Microsoft\Edge\Application,470948,"0,0","6,5",Средний уровень,Некорректная реализация (окна запросов разрешений),Используйте рекомендации производителя: https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-0133,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2023-0133,,,,"0,6","0,9","3,51",Средний
238,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2023-0134,Microsoft Edge (Chromium) - 98.0.1108.56 - C:\Program Files (x86)\Microsoft\Edge\Application,470949,"0,0","8,8",Высокий уровень,Использование после освобождения,Используйте рекомендации производителя: https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-0134,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2023-0134,,,,"0,6","0,9","4,752",Средний
239,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2023-0135,Microsoft Edge (Chromium) - 98.0.1108.56 - C:\Program Files (x86)\Microsoft\Edge\Application,470950,"0,0","8,8",Высокий уровень,Использование после освобождения,Используйте рекомендации производителя: https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-0135,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2023-0135,,,,"0,6","0,9","4,752",Средний
285,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2023-0136,Microsoft Edge (Chromium) - 98.0.1108.56 - C:\Program Files (x86)\Microsoft\Edge\Application,470951,"0,0","8,8",Высокий уровень,Некорректная реализация (API полноэкранного режима),Используйте рекомендации производителя: https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-0136,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2023-0136,,,,"0,6","0,9","4,752",Средний
310,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2023-0138,Microsoft Edge (Chromium) - 98.0.1108.56 - C:\Program Files (x86)\Microsoft\Edge\Application,470952,"0,0","8,8",Высокий уровень,Переполнение буфера в динамической памяти,Используйте рекомендации производителя: https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-0138,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2023-0138,,,,"0,6","0,9","4,752",Средний
393,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2023-0139,Microsoft Edge (Chromium) - 98.0.1108.56 - C:\Program Files (x86)\Microsoft\Edge\Application,470953,"0,0","6,5",Средний уровень,Недостаточная проверка входных данных,Используйте рекомендации производителя: https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-0139,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2023-0139,,,,"0,6","0,9","3,51",Средний
409,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2023-0140,Microsoft Edge (Chromium) - 98.0.1108.56 - C:\Program Files (x86)\Microsoft\Edge\Application,470954,"0,0","6,5",Средний уровень,Некорректная реализация (API файловой системы),Используйте рекомендации производителя: https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-0140,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2023-0140,,,,"0,6","0,9","3,51",Средний
